"Richard Schmidt","Europe","Germany","M","C","Rowing","1","0","0"
"Sebastian Schmidt","Europe","Germany","M","C","Rowing","0","0","0"
"Sophie Diana Schmidt","North America","Canada","F","B","Football","0","0","1"
"Alain Schmitt","Europe","France","M","C","Judo","0","0","0"
"Allison Schmitt","North America","United States of America","F","B","Swimming","3","1","1"
"Dorothee Schneider","Europe","Germany","F","D","Equestrian","0","1","0"
"Thomas Schneider","Europe","Germany","M","B","Athletics","0","0","0"
"Zbigniew Schodowski","Europe","Poland","M","C","Rowing","0","0","0"
"Riaan Schoeman","Africa","South Africa","M","B","Swimming","0","0","0"
"Roland Schoeman","Africa","South Africa","M","D","Swimming","0","0","0"
"Johannes Schoettler","Europe","Germany","M","C","Badminton","0","0","0"
"Jon Schofield","Europe","Great Britain","M","C","Canoe Sprint","0","0","1"
"Adam Scholefield","Europe","Great Britain","M","C","Water Polo","0","0","0"
"Lena Schoneborn","Europe","Germany","F","C","Modern Pentathlon","0","0","0"
"Lauritz Schoof","Europe","Germany","M","B","Rowing","1","0","0"
"Joseph Schooling","Asia","Singapore","M","A","Swimming","0","0","0"
"Jochen Schops","Europe","Germany","M","C","Volleyball","0","0","0"
"Daniel Schorn","Europe","Austria","M","B","Cycling - Road","0","0","0"
"Jasmin Schornberg","Europe","Germany","F","C","Canoe Slalom","0","0","0"
"Dirk Schrade","Europe","Germany","M","D","Equestrian","1","0","0"
"Daniela Schreiber","Europe","Germany","F","B","Swimming","0","0","0"
"Hinkelien Schreuder","Europe","Netherlands","F","C","Swimming","0","1","0"
"Gerco Schroder","Europe","Netherlands","M","D","Equestrian","0","2","0"
"David Schroeder","Europe","Germany","M","C","Canoe Slalom","0","0","0"
"Beate Schrott","Europe","Austria","F","B","Athletics","0","0","0"
"Timuzsin Schuch","Europe","Hungary","M","C","Handball","0","0","0"
"Simon Schuerch","Europe","Switzerland","M","B","Rowing","0","0","0"
"Ronja Schuette","Europe","Germany","F","B","Rowing","0","0","0"
"Christina Schuetze","Europe","Germany","F","C","Hockey","0","0","0"
"Berengere Schuh","Europe","France","F","C","Archery","0","0","0"
"Rich Schuil","Europe","Netherlands","M","D","Beach Volleyball","0","0","0"
"Benjamin Schulte","Oceania","Guam","M","A","Swimming","0","0","0"
"Samuel Schultz","North America","United States of America","M","C","Cycling - Mountain Bike","0","0","0"
"Daniela Schultze","Europe","Germany","F","B","Rowing","0","0","0"
"Jodie Schulz","North America","Australia","F","B","Hockey","0","0","0"
"Matias Carlos Schulz","South America","Argentina","M","D","Handball","0","0","0"
"Karl Schulze","Europe","Germany","M","B","Rowing","1","0","0"
"Ralf Schumann","Europe","Germany","M","D","Shooting","0","0","0"
"Yvonne Schuring","Europe","Austria","F","D","Canoe Sprint","0","0","0"
"Christian Schurr Voight","North America","Mexico","M","C","Swimming","0","0","0"
"Nino Schurter","Europe","Switzerland","M","C","Cycling - Mountain Bike","0","1","0"
"Nicholas Schwab Alfaro","North America","Dominican Republic","M","B","Swimming","0","0","0"
"Doris Schwaiger","Europe","Austria","F","C","Beach Volleyball","0","0","0"
"Stefanie Schwaiger","Europe","Austria","F","C","Beach Volleyball","0","0","0"
"Christina Schwanitz","Europe","Germany","F","C","Athletics","0","0","0"
"Eduardo Schwank","South America","Argentina","M","C","Tennis","0","0","0"
"Athos Schwantes","South America","Brazil","M","C","Fencing","0","0","0"
"Jillian Schwartz","Asia","Israel","F","D","Athletics","0","0","0"
"Sebastian Schwarz","Europe","Germany","M","C","Volleyball","0","0","0"
"Viktoria Schwarz","Europe","Austria","F","C","Canoe Sprint","0","0","0"
"Lilli Schwarzkopf","Europe","Germany","F","C","Athletics","0","1","0"
"Laura Schwensen","Europe","Germany","F","B","Rowing","0","0","0"
"Pius Schwizer","Europe","Switzerland","M","D","Equestrian","0","0","0"
"Diogo Sclebin","South America","Brazil","M","D","Triathlon","0","0","0"
"Luis Scola","South America","Argentina","M","D","Basketball","0","0","0"
"Alex Scott","Europe","Great Britain","F","C","Football","0","0","0"
"Coleman Scott","North America","United States of America","M","C","Wrestling","0","0","1"
"Desiree Rose Marie Scott","North America","Canada","F","C","Football","0","0","1"
"Dorian Scott","North America","Jamaica","M","D","Athletics","0","0","0"
"Ed Scott","Europe","Great Britain","M","B","Water Polo","0","0","0"
"Jeremy Scott","North America","United States of America","M","D","Athletics","0","0","0"
"Jill Scott","Europe","Great Britain","F","C","Football","0","0","0"
"Sharolyn Scott","North America","Costa Rica","F","C","Athletics","0","0","0"
"Danielle Scott-Arruda","North America","United States of America","F","D","Volleyball","0","1","0"
"Rebecca Scown","Oceania","New Zealand","F","C","Rowing","0","0","1"
"Fabio Scozzoli","Europe","Italy","M","B","Swimming","0","0","0"
"Jennifer Screen","North America","Australia","F","D","Basketball","0","0","1"
"Salim Sdiri","Europe","France","M","D","Athletics","0","0","0"
"Rachel Seaman","North America","Canada","F","C","Athletics","0","0","0"
"Greg Searle","Europe","Great Britain","M","D","Rowing","0","0","1"
"Ryan Seaton","Europe","Ireland","M","B","Sailing","0","0","0"
"Hassanine Sebei","Africa","Tunisia","M","C","Athletics","0","0","0"
"Roman Sebrle","Europe","Czech Republic","M","D","Athletics","0","0","0"
"Ibrahima Seck","Africa","Senegal","M","B","Football","0","0","0"
"Aljaz Sedej","Europe","Slovenia","M","B","Judo","0","0","0"
"Alethea Nevada Sedgman","North America","Australia","F","A","Shooting","0","0","0"
"Gregory Sedoc","Europe","Netherlands","M","D","Athletics","0","0","0"
"Anna Sedoykina","Asia","Russian Federation","F","C","Handball","0","0","0"
"Emily Seebohm","North America","Australia","F","B","Swimming","1","2","0"
"Melanie Seeger","Europe","Germany","F","D","Athletics","0","0","0"
"Haris Seferovic","Europe","Switzerland","M","B","Football","0","0","0"
"Denis Sefik","Europe","Montenegro","M","D","Water Polo","0","0","0"
"Dino Sefir","Africa","Ethiopia","M","B","Athletics","0","0","0"
"Caroline Seger","Europe","Sweden","F","C","Football","0","0","0"
"Stina Segerstrom","Europe","Sweden","F","D","Football","0","0","0"
"Eric Sehn","North America","Canada","M","C","Diving","0","0","0"
"Bastian Seibt","Europe","Germany","M","D","Rowing","0","0","0"
"Renaldas Seibutis","Europe","Lithuania","M","C","Basketball","0","0","0"
"Melissa Seidemann","North America","United States of America","F","B","Water Polo","1","0","0"
"Lisbeth Seierskilde","Europe","Denmark","F","C","Equestrian","0","0","0"
"Toni Seifert","Europe","Germany","M","D","Rowing","0","0","0"
"Jasna Sekaric","Europe","Serbia","F","D","Shooting","0","0","0"
"Ivana Sekyrova","Europe","Czech Republic","F","D","Athletics","0","0","0"
"Eran Sela","Asia","Israel","M","C","Sailing","0","0","0"
"Robyn Selby Smith","North America","Australia","F","D","Rowing","0","0","0"
"Paige Selenski","North America","United States of America","F","B","Hockey","0","0","0"
"Alim Selimau","Europe","Belarus","M","C","Wrestling","0","0","0"
"Kai Selvon","North America","Trinidad and Tobago","F","B","Athletics","0","0","0"
"Linda Sembrant","Europe","Sweden","F","C","Football","0","0","0"
"Arlene Semeco Arismendi","South America","Venezuela","F","C","Swimming","0","0","0"
"Andriy Semenov","Europe","Ukraine","M","C","Athletics","0","0","0"
"Konstantin Semenov","Asia","Russian Federation","M","B","Beach Volleyball","0","0","0"
"Mingiyan Semenov","Asia","Russian Federation","M","B","Wrestling","0","0","1"
"Caster Semenya","Africa","South Africa","F","B","Athletics","0","1","0"
"Ilka Semmler","Europe","Germany","F","C","Beach Volleyball","0","0","0"
"Zinaida Sendriute","Europe","Lithuania","F","C","Athletics","0","0","0"
"Amy Sene","Africa","Senegal","F","C","Athletics","0","0","0"
"Ulrike Sennewald","Europe","Germany","F","B","Rowing","0","0","0"
"Alessandra Sensini","Europe","Italy","F","D","Sailing","0","0","0"
"Jongho Seo","Asia","Republic of Korea","M","D","Hockey","0","0","0"
"Hajung Seok","Asia","Republic of Korea","F","C","Table Tennis","0","0","0"
"Jermaine Seoposenwe","Africa","South Africa","F","A","Football","0","0","0"
"Amr Ibrahim Mostafa Seoud","Africa","Egypt","M","C","Athletics","0","0","0"
"Hanna-Maria Seppala","Europe","Finland","F","C","Swimming","0","0","0"
"Andreas Seppi","Europe","Italy","M","C","Tennis","0","0","0"
"Bona Septano","Asia","Indonesia","M","B","Badminton","0","0","0"
"Sandra Sepulveda","South America","Colombia","F","B","Football","0","0","0"
"Xiang Wei Jasmine Ser","Asia","Singapore","F","B","Shooting","0","0","0"
"Kevin Seraphin","Europe","France","M","B","Basketball","0","0","0"
"Jesse Sergent","Oceania","New Zealand","M","B","Cycling - Track","0","0","1"
"Natalya Sergeyeva","Asia","Kazakhstan","F","D","Canoe Sprint","0","0","0"
"Andrea Seric","Europe","Croatia","F","C","Handball","0","0","0"
"Mohamed Serir","Africa","Algeria","M","C","Wrestling","0","0","0"
"Alexander Serov","Asia","Russian Federation","M","C","Cycling - Track","0","0","0"
"Jesus Serrano","Europe","Spain","M","D","Shooting","0","0","0"
"Juan Rene Serrano","North America","Mexico","M","C","Archery","0","0","0"
"Ola Sesay","Africa","Sierra Leone","F","D","Athletics","0","0","0"
"Lauren Marie Sesselmann","North America","Canada","F","C","Football","0","0","1"
"Marija Sestak","Europe","Slovenia","F","D","Athletics","0","0","0"
"Maria Fernanda Sesto","South America","Argentina","F","D","Sailing","0","0","0"
"Zarko Sesum","Europe","Serbia","M","C","Handball","0","0","0"
"Jadi Setiadi","Asia","Indonesia","M","C","Weightlifting","0","0","0"
"Brendan Sexton","North America","Australia","M","C","Triathlon","0","0","0"
"Natalie Seymour","Europe","Great Britain","F","C","Hockey","0","0","0"
"Bunyami Sezer","Asia","Turkey","M","B","Weightlifting","0","0","0"
"Eldesoky Shaban","Africa","Egypt","M","C","Wrestling","0","0","0"
"Ali Shabanau","Europe","Belarus","M","B","Wrestling","0","0","0"
"Daulet Shabanbay","Asia","Kazakhstan","M","A","Wrestling","0","0","0"
"Konstantin Shabanov","Asia","Russian Federation","M","B","Athletics","0","0","0"
"Mohsen Shadi Naghadeh","Asia","Islamic Republic of Iran","M","B","Rowing","0","0","0"
"Vitaliy Shafar","Europe","Ukraine","M","D","Athletics","0","0","0"
"Imran Shah","Asia","Pakistan","M","B","Hockey","0","0","0"
"Prasiddha Jung Shah","Asia","Nepal","M","B","Swimming","0","0","0"
"Syed Kashif Shah","Asia","Pakistan","M","A","Hockey","0","0","0"
"Wojdan Shaherkani","Asia","Saudi Arabia","F","A","Judo","0","0","0"
"Neda Shahsavari","Asia","Islamic Republic of Iran","F","C","Table Tennis","0","0","0"
"Mona Shaito","Asia","Lebanon","F","A","Fencing","0","0","0"
"Zain Shaito","Asia","Lebanon","M","B","Fencing","0","0","0"
"Aminath Shajan","Asia","Maldives","F","A","Swimming","0","0","0"
"Murat Shakenov","Asia","Kazakhstan","M","B","Water Polo","0","0","0"
"Perri Shakes-Drayton","Europe","Great Britain","F","B","Athletics","0","0","0"
"Yelena Shalygina","Asia","Kazakhstan","F","C","Wrestling","0","0","0"
"Danna Shan","Asia","People's Republic of China","F","B","Volleyball","0","0","0"
"Aida Shanaeva","Asia","Russian Federation","F","C","Fencing","0","1","0"
"Leith Shankland","Africa","South Africa","M","B","Swimming","0","0","0"
"Alison Shanks","Oceania","New Zealand","F","C","Cycling - Track","0","0","0"
"Eric Shanteau","North America","United States of America","M","C","Swimming","1","0","0"
"Yiwen Shao","Asia","People's Republic of China","F","A","Swimming","0","0","0"
"Nimrod Shapira Bar-Or","Asia","Israel","M","B","Swimming","0","0","0"
"Abdulkhakim Shapiyev","Asia","Kazakhstan","M","C","Wrestling","0","0","0"
"Tatsiana Sharakova","Europe","Belarus","F","C","Cycling - Track","0","0","0"
"Maria Sharapova","Asia","Russian Federation","F","C","Tennis","0","1","0"
"Abdullah Waleed Sharbatly","Asia","Saudi Arabia","M","C","Equestrian","0","0","1"
"Sharif Sharifov","Europe","Azerbaijan","M","B","Wrestling","1","0","0"
"Dariya Sharipova","Europe","Ukraine","F","B","Shooting","0","0","0"
"Kayla Sharland","Oceania","New Zealand","F","C","Hockey","0","0","0"
"Lynsey Sharp","Europe","Great Britain","F","B","Athletics","0","0","0"
"David Sharpe","North America","Canada","M","B","Swimming","0","0","0"
"Liubov Shashkova","Asia","Russian Federation","F","D","Volleyball","0","0","0"
"Lasha Shavdatuashvili","Europe","Georgia","M","B","Judo","1","0","0"
"Bradley Shaw","Oceania","New Zealand","M","C","Hockey","0","0","0"
"Bryony Shaw","Europe","Great Britain","F","C","Sailing","0","0","0"
"Mohammed Shaween","Asia","Saudi Arabia","M","C","Athletics","0","0","0"
"Stanislau Shcharbachenia","Europe","Belarus","M","C","Rowing","0","0","0"
"Andrei Shcherbakov","Europe","Belarus","M","B","Football","0","0","0"
"Yury Shcherbatsevich","Europe","Belarus","M","C","Shooting","0","0","0"
"Ruslan Sheikhau","Europe","Belarus","M","D","Wrestling","0","0","0"
"Georgiy Sheiko","Asia","Kazakhstan","M","B","Athletics","0","0","0"
"Ganna Shelekh","Europe","Ukraine","F","A","Athletics","0","0","0"
"Michael Shelley","North America","Australia","M","C","Athletics","0","0","0"
"Aleksei Shemarov","Europe","Belarus","M","C","Wrestling","0","0","0"
"Maksym Shemberev","Europe","Ukraine","M","A","Swimming","0","0","0"
"Yana Shemyakina","Europe","Ukraine","F","C","Fencing","1","0","0"
"Jie Shen","Asia","People's Republic of China","M","C","Canoe Sprint","0","0","0"
"Yanfei Shen","Europe","Spain","F","D","Table Tennis","0","0","0"
"Jiang Sheng","Asia","People's Republic of China","M","C","Wrestling","0","0","0"
"Natalia Sheppard","Europe","Great Britain","F","C","Fencing","0","0","0"
"Maksim Sheremetev","Asia","Russian Federation","M","C","Sailing","0","0","0"
"Mikhail Sheremetev","Asia","Russian Federation","M","C","Sailing","0","0","0"
"Christopher Sherrington","Europe","Great Britain","M","C","Judo","0","0","0"
"Anzhelika Shevchenko","Europe","Ukraine","F","B","Athletics","0","0","0"
"Dongpeng Shi","Asia","People's Republic of China","M","D","Athletics","0","0","0"
"Jian Shi","Asia","People's Republic of China","M","B","Sailing","0","0","0"
"Qinglan Shi","Asia","People's Republic of China","F","C","Cycling - Mountain Bike","0","0","0"
"Tengfei Shi","Asia","People's Republic of China","M","B","Swimming","0","0","0"
"Yang Shi","Asia","People's Republic of China","M","B","Swimming","0","0","0"
"Alexander Shibaev","Asia","Russian Federation","M","B","Table Tennis","0","0","0"
"Akane Shibata","Asia","Japan","F","B","Hockey","0","0","0"
"Risa Shigetomo","Asia","Japan","F","B","Athletics","0","0","0"
"Naatele Sem Shilimela","Africa","Namibia","M","B","Wrestling","0","0","0"
"Mami Shimamoto","Asia","Japan","F","B","Weightlifting","0","0","0"
"Pilar Shimizu","Oceania","Guam","F","A","Swimming","0","0","0"
"A Lam Shin","Asia","Republic of Korea","F","C","Fencing","0","1","0"
"Yoshua Shing","Oceania","Vanuatu","M","A","Table Tennis","0","0","0"
"Risa Shinnabe","Asia","Japan","F","B","Volleyball","0","0","1"
"Reiko Shiota","Asia","Japan","F","C","Badminton","0","0","0"
"Natalia Shipilova","Asia","Russian Federation","F","D","Handball","0","0","0"
"Katsuhiro Shiratori","Asia","Japan","M","D","Beach Volleyball","0","0","0"
"Maryna Shkermankova","Europe","Belarus","F","B","Weightlifting","0","0","1"
"Svetlana Shkolina","Asia","Russian Federation","F","C","Athletics","0","0","1"
"Ilya Shkurenev","Asia","Russian Federation","M","B","Athletics","0","0","0"
"Alexey Shmider","Asia","Kazakhstan","M","B","Water Polo","0","0","0"
"Svitlana Shmidt","Europe","Ukraine","F","B","Athletics","0","0","0"
"Svetlana Shnitko","Asia","Russian Federation","F","C","Sailing","0","0","0"
"Liliya Shobukhova","Asia","Russian Federation","F","D","Athletics","0","0","0"
"Valeriy Shomin","Asia","Russian Federation","M","D","Shooting","0","0","0"
"Pablo Enrique Shorey Hernandez","North America","Cuba","M","C","Wrestling","0","0","0"
"Ilia Shtokalov","Asia","Russian Federation","M","C","Canoe Sprint","0","0","0"
"Ivan Shtyl'","Asia","Russian Federation","M","C","Canoe Sprint","0","0","1"
"Junrong Shu","Asia","People's Republic of China","M","B","Canoe Slalom","0","0","0"
"Sergey Shubenkov","Asia","Russian Federation","M","B","Athletics","0","0","0"
"Bilisuma Shugi","Asia","Bahrain","M","B","Athletics","0","0","0"
"Jevgenij Shuklin","Europe","Lithuania","M","C","Canoe Sprint","0","1","0"
"Betkili Shukvani","Europe","Georgia","M","B","Judo","0","0","0"
"Lyubov Shulika","Europe","Ukraine","F","B","Cycling - Track","0","0","0"
"Katsiaryna Shumak","Europe","Belarus","F","B","Athletics","0","0","0"
"Genzeb Shumi","Asia","Bahrain","F","B","Athletics","0","0","0"
"Olena Shumkina","Europe","Ukraine","F","B","Athletics","0","0","0"
"Margot Shumway","North America","United States of America","F","D","Rowing","0","0","0"
"Aleksandr Shustov","Asia","Russian Federation","M","C","Athletics","0","0","0"
"Veronika Shutkova","Europe","Belarus","F","C","Athletics","0","0","0"
"Lyubov Shutova","Asia","Russian Federation","F","C","Fencing","0","0","0"
"Alexey Shved","Asia","Russian Federation","M","B","Basketball","0","0","1"
"Alexandr Shvedov","Asia","Kazakhstan","M","D","Water Polo","0","0","0"
"Anastasiya Shvedova","Europe","Belarus","F","D","Athletics","0","0","0"
"Yaroslava Shvedova","Asia","Kazakhstan","F","B","Tennis","0","0","0"
"Ihor Shymechko","Europe","Ukraine","M","C","Weightlifting","0","0","0"
"Yerzhan Shynkeyev","Asia","Kazakhstan","M","C","Judo","0","0","0"
"Tianfeng Si","Asia","People's Republic of China","M","C","Athletics","0","0","1"
"Sviatlana Siarova","Europe","Belarus","F","C","Athletics","0","0","0"
"Gianfranco Sibello","Europe","Italy","M","D","Sailing","0","0","0"
"Kelly Sibley","Europe","Great Britain","F","B","Table Tennis","0","0","0"
"Yann Siccardi","Europe","Monaco","M","C","Judo","0","0","0"
"Lidiia Sichenikova","Europe","Ukraine","F","A","Archery","0","0","0"
"Heena Sidhu","Asia","India","F","B","Shooting","0","0","0"
"Peter Sidi","Europe","Hungary","M","D","Shooting","0","0","0"
"Yelena Sidorchenkova Orlova","Asia","Russian Federation","F","D","Athletics","0","0","0"
"Maksim Sidorov","Asia","Russian Federation","M","C","Athletics","0","0","0"
"Maria Sidorova","Asia","Russian Federation","F","D","Handball","0","0","0"
"Marcel Sieberg","Europe","Germany","M","D","Cycling - Road","0","0","0"
"Olivier Siegelaar","Europe","Netherlands","M","C","Rowing","0","0","0"
"Benjamin Siegrist","Europe","Switzerland","M","B","Football","0","0","0"
"Lukasz Siemion","Europe","Poland","M","C","Rowing","0","0","0"
"Piotr Siemionowski","Europe","Poland","M","B","Canoe Sprint","0","0","0"
"Constanze Siering","Europe","Germany","F","B","Rowing","0","0","0"
"Rosine Siewe Yamaleu","Africa","Cameroon","F","B","Football","0","0","0"
"Nicole Sifuentes","North America","Canada","F","C","Athletics","0","0","0"
"Neuso Sigauque","Africa","Mozambique","M","C","Judo","0","0","0"
"Rianne Sigmond","Europe","Netherlands","F","C","Rowing","0","0","0"
"Mariama Signate","Europe","France","F","C","Handball","0","0","0"
"Hicham Sigueni","Africa","Morocco","M","A","Athletics","0","0","0"
"Gudjon Valur Sigurdsson","Europe","Iceland","M","D","Handball","0","0","0"
"Asgeir Sigurgeirsson","Europe","Iceland","M","C","Shooting","0","0","0"
"Ayouba Ali Sihame","Africa","Comoros","F","A","Swimming","0","0","0"
"Rafal Sikora","Europe","Poland","M","C","Athletics","0","0","0"
"Caba Siladi","Europe","Serbia","M","B","Swimming","0","0","0"
"Kristin Silbereisen","Europe","Germany","F","C","Table Tennis","0","0","0"
"Radovan Siljevski","Europe","Serbia","M","C","Swimming","0","0","0"
"Andrey Silnov","Asia","Russian Federation","M","C","Athletics","0","0","0"
"Adenizia Silva","South America","Brazil","F","C","Volleyball","1","0","0"
"Alejandro Silva","South America","Uruguay","M","B","Football","0","0","0"
"Ana Claudia Silva","South America","Brazil","F","B","Athletics","0","0","0"
"Andres Silva","South America","Uruguay","M","C","Athletics","0","0","0"
"Emanuel Silva","Europe","Portugal","M","C","Canoe Sprint","0","1","0"
"Erlon Silva","South America","Brazil","M","B","Canoe Sprint","0","0","0"
"Felipe Silva","South America","Brazil","M","C","Swimming","0","0","0"
"Fernanda Silva","South America","Brazil","F","B","Handball","0","0","0"
"Joao Silva","Europe","Portugal","M","B","Triathlon","0","0","0"
"Jonathan Silva","South America","Brazil","M","B","Athletics","0","0","0"
"Juliana Silva","South America","Brazil","F","C","Beach Volleyball","0","0","1"
"Ligia Silva","South America","Brazil","F","D","Table Tennis","0","0","0"
"Marcelo Silva","South America","Uruguay","M","B","Football","0","0","0"
"Mariana Silva","South America","Brazil","F","B","Judo","0","0","0"
"Rafael Silva","South America","Brazil","M","C","Judo","0","0","1"
"Rafaela Silva","South America","Brazil","F","B","Judo","0","0","0"
"Rui Pedro Silva","Europe","Portugal","M","D","Athletics","0","0","0"
"Vania Silva","Europe","Portugal","F","D","Athletics","0","0","0"
"Yadira Silva","North America","Mexico","F","C","Table Tennis","0","0","0"
"Yarisley Silva","North America","Cuba","F","C","Athletics","0","1","0"
"Haein Sim","Asia","Republic of Korea","F","B","Handball","0","0","0"
"Dzianis Simanovich","Europe","Belarus","M","C","Athletics","0","0","0"
"Ana Simic","Europe","Croatia","F","B","Athletics","0","0","0"
"Mateja Simic","Europe","Slovenia","F","D","Triathlon","0","0","0"
"Vladut Simionescu","Asia","Romania","M","B","Judo","0","0","0"
"Elizabeth Simmonds","Europe","Great Britain","F","B","Swimming","0","0","0"
"Omar Simmonds Pea","North America","Panama","M","D","Judo","0","0","0"
"Bela Simon","Europe","Hungary","M","B","Rowing","0","0","0"
"Diederik Simon","Europe","Netherlands","M","D","Rowing","0","0","0"
"Gilles Simon","Europe","France","M","C","Tennis","0","0","0"
"Lidia Simon","Asia","Romania","F","D","Athletics","0","0","0"
"Diego Esteban Simonet","South America","Argentina","M","B","Handball","0","0","0"
"Sebastian Simonet","South America","Argentina","M","C","Handball","0","0","0"
"Andrew Simpson","Europe","Great Britain","M","D","Sailing","0","1","0"
"Esau Simpson","North America","Grenada","M","B","Swimming","0","0","0"
"Jennifer Simpson","North America","United States of America","F","C","Athletics","0","0","0"
"Margaret Simpson","Africa","Ghana","F","D","Athletics","0","0","0"
"Sherone Simpson","North America","Jamaica","F","C","Athletics","0","1","0"
"Sibel Simsek","Asia","Turkey","F","C","Weightlifting","0","0","0"
"Ambwene Simukonda","Africa","Malawi","F","C","Athletics","0","0","0"
"Chol Bom Sin","Asia","Democratic People's Republic  of Korea","M","B","Weightlifting","0","0","0"
"Christine Margaret Sinclair","North America","Canada","F","C","Football","0","0","1"
"Kenia Sinclair","North America","Jamaica","F","D","Athletics","0","0","0"
"Scott Sinclair","Europe","Great Britain","M","B","Football","0","0","0"
"Gabriel Sincraian","Asia","Romania","M","B","Weightlifting","0","0","0"
"Annu Raj Singh","Asia","India","F","C","Shooting","0","0","0"
"Baljinder Singh","Asia","India","M","C","Athletics","0","0","0"
"Dharamvir Singh","Asia","India","M","B","Hockey","0","0","0"
"Gurbaj Singh","Asia","India","M","B","Hockey","0","0","0"
"Gurmeet Singh","Asia","India","M","C","Athletics","0","0","0"
"Manjeet Singh","Asia","India","M","B","Rowing","0","0","0"
"Manpreet Singh","Asia","India","M","B","Hockey","0","0","0"
"Om Prakash Singh","Asia","India","M","C","Athletics","0","0","0"
"Sandeep Singh","Asia","India","M","C","Hockey","0","0","0"
"Sardar Singh","Asia","India","M","C","Hockey","0","0","0"
"Sarvanjit Singh","Asia","India","M","B","Hockey","0","0","0"
"Sawarn Singh","Asia","India","M","B","Rowing","0","0","0"
"Shivendra Singh","Asia","India","M","C","Hockey","0","0","0"
"Sudha Singh","Asia","India","F","C","Athletics","0","0","0"
"Emilie Sinia","Europe","Belgium","F","C","Hockey","0","0","0"
"Viatcheslav Sinkevich","Asia","Russian Federation","M","B","Swimming","0","0","0"
"Martin Sinkovic","Europe","Croatia","M","B","Rowing","0","1","0"
"Valent Sinkovic","Europe","Croatia","M","B","Rowing","0","1","0"
"Marlene Sinnig","Europe","Germany","F","C","Rowing","0","0","0"
"Victor Sintes","Europe","France","M","D","Fencing","0","0","0"
"Eelco Sintnicolaas","Europe","Netherlands","M","C","Athletics","0","0","0"
"Kilakone Siphonexay","Asia","Lao People's Democratic Republic","M","B","Athletics","0","0","0"
"Kevin Sireau","Europe","France","M","C","Cycling - Track","0","1","0"
"Pimsiri Sirikaew","Asia","Thailand","F","B","Weightlifting","0","1","0"
"Alexandru Siriteanu","Asia","Romania","M","C","Fencing","0","1","0"
"Zigismunds Sirmais","Europe","Latvia","M","B","Athletics","0","0","0"
"Marina Sisoeva","Asia","Uzbekistan","F","A","Weightlifting","0","0","0"
"Ryan Sissons","Oceania","New Zealand","M","B","Triathlon","0","0","0"
"Amanda Sister","Africa","South Africa","F","B","Football","0","0","0"
"Karla Sitic","Europe","Croatia","F","B","Swimming","0","0","0"
"Oleksandr Sitkovskyy","Europe","Ukraine","M","D","Athletics","0","0","0"
"Elena Siuzeva","Asia","Russian Federation","F","C","Sailing","0","0","0"
"Anna Sivkova","Asia","Russian Federation","F","D","Fencing","0","0","0"
"Johan Sjostrand","Europe","Sweden","M","C","Handball","0","1","0"
"Sarah Sjostrom","Europe","Sweden","F","A","Swimming","0","0","0"
"Uthappa Sk","Asia","India","M","A","Hockey","0","0","0"
"Daniel Skaaning","Europe","Denmark","M","A","Swimming","0","0","0"
"Kirill Skachkov","Asia","Russian Federation","M","C","Table Tennis","0","0","0"
"Gelly Skarlatou","Europe","Greece","F","D","Sailing","0","0","0"
"Tarjei Viken Skarlund","Europe","Norway","M","D","Beach Volleyball","0","0","0"
"Jan Skarnitzl","Europe","Czech Republic","M","C","Cycling - Mountain Bike","0","0","0"
"Maksim Skavysh","Europe","Belarus","M","B","Football","0","0","0"
"Nick Skelton","Europe","Great Britain","M","D","Equestrian","1","0","0"
"Boleslav Skhirtladze","Europe","Georgia","M","C","Athletics","0","0","0"
"Tony Skinn","Africa","Nigeria","M","C","Basketball","0","0","0"
"Todd Skipworth","North America","Australia","M","C","Rowing","0","0","0"
"Nocawe Skiti","Africa","South Africa","F","B","Football","0","0","0"
"Eduard Skornyakov","Asia","Russian Federation","M","D","Sailing","0","0","0"
"Mie Skov","Europe","Denmark","F","C","Table Tennis","0","0","0"
"Rikke Skov","Europe","Denmark","F","D","Handball","0","0","0"
"Todor Skrimov","Europe","Bulgaria","M","B","Volleyball","0","0","0"
"Lucie Skrobakova","Europe","Czech Republic","F","D","Athletics","0","0","0"
"Adam Skrodzki","Europe","Poland","M","C","Fencing","0","0","0"
"Olha Skrypak","Europe","Ukraine","F","B","Athletics","0","0","0"
"Agnieszka Skrzypulec","Europe","Poland","F","B","Sailing","0","0","0"
"Ekaterina Skudina","Asia","Russian Federation","F","D","Sailing","0","0","0"
"Austra Skujyte","Europe","Lithuania","F","D","Athletics","0","0","0"
"Nikolay Skvortsov","Asia","Russian Federation","M","C","Swimming","0","0","0"
"Hanna Skydan","Europe","Ukraine","F","B","Athletics","0","0","0"
"Roberto Skyers","North America","Cuba","M","B","Athletics","0","0","0"
"Dan Slater","Oceania","New Zealand","M","D","Sailing","0","0","0"
"Radhouane Slimane","Africa","Tunisia","M","D","Basketball","0","0","0"
"Tom Slingsby","North America","Australia","M","C","Sailing","1","0","0"
"Iva Sliskovic","Europe","Croatia","F","C","Basketball","0","0","0"
"Vadym Slobodenyuk","Europe","Ukraine","M","D","Athletics","0","0","0"
"Michal Sloma","Europe","Poland","M","D","Rowing","0","0","0"
"Roman Sludnov","Asia","Russian Federation","M","D","Swimming","0","0","0"
"Nanne Sluis","Europe","Netherlands","M","C","Rowing","0","0","0"
